# Wavelength (microns), Flux(W/m^2/microns), Flux Error(W/m^2/microns), JWST Observing Mode
4.375193666009197,2.462968188588773e-16,9.529712308245103e-18,NIRSpec IFU g395h/f290lp
4.375858666008769,2.6345823046524405e-16,1.3127661165344027e-17,NIRSpec IFU g395h/f290lp
4.376523666008341,2.656946787418394e-16,1.3700540352367096e-17,NIRSpec IFU g395h/f290lp
4.377188666007911,2.5050864636592927e-16,1.1000902590532618e-17,NIRSpec IFU g395h/f290lp
4.377853666007484,2.3188738908850473e-16,1.0307071275015436e-17,NIRSpec IFU g395h/f290lp
4.378518666007055,2.3195818291882746e-16,9.253143225823695e-18,NIRSpec IFU g395h/f290lp
4.379183666006626,2.4666785670142054e-16,8.907240500773975e-18,NIRSpec IFU g395h/f290lp
4.379848666006199,2.5438993037704977e-16,8.426956890812443e-18,NIRSpec IFU g395h/f290lp
4.38051366600577,2.66238410319031e-16,3.492185116906665e-17,NIRSpec IFU g395h/f290lp
4.381178666005342,2.51514121273967e-16,1.265723532700237e-17,NIRSpec IFU g395h/f290lp
4.3818436660049125,2.1770841503803045e-16,9.184514079307754e-18,NIRSpec IFU g395h/f290lp
4.382508666004485,2.1503818025917916e-16,8.331442786412721e-18,NIRSpec IFU g395h/f290lp
4.383173666004057,2.360032577531378e-16,7.063661217356553e-18,NIRSpec IFU g395h/f290lp
4.383838666003627,2.463275196355086e-16,1.1063786405273647e-17,NIRSpec IFU g395h/f290lp
4.3845036660032,2.5504127938952704e-16,8.390872335281576e-18,NIRSpec IFU g395h/f290lp
4.385168666002771,2.511807120768447e-16,1.2306859117563536e-17,NIRSpec IFU g395h/f290lp
4.385833666002342,2.2046774715311833e-16,1.6191652297509537e-17,NIRSpec IFU g395h/f290lp
4.3864986660019145,2.2159580204807434e-16,3.3782718919692604e-17,NIRSpec IFU g395h/f290lp
4.387163666001486,2.492980382776348e-16,3.525980114151237e-17,NIRSpec IFU g395h/f290lp
4.387828666001058,2.4913055694738357e-16,2.6601061014469726e-17,NIRSpec IFU g395h/f290lp
4.388493666000628,2.597254089449885e-16,1.2705407512106909e-17,NIRSpec IFU g395h/f290lp
4.389158666000201,2.523179018494579e-16,9.469585085700486e-18,NIRSpec IFU g395h/f290lp
4.3898236659997725,2.1715689234612403e-16,9.20940437503013e-18,NIRSpec IFU g395h/f290lp
4.390488665999343,2.1590389792069257e-16,6.931480792679665e-18,NIRSpec IFU g395h/f290lp
4.391153665998916,2.429869855876834e-16,7.874427166981018e-18,NIRSpec IFU g395h/f290lp
4.391818665998487,2.552623293950706e-16,7.629177202043144e-18,NIRSpec IFU g395h/f290lp
4.392483665998058,2.621448842762832e-16,4.738787138187348e-17,NIRSpec IFU g395h/f290lp
4.39314866599763,2.4630841345661365e-16,1.0839318290473496e-17,NIRSpec IFU g395h/f290lp
4.393813665997202,2.1868385568564337e-16,8.717249880963018e-18,NIRSpec IFU g395h/f290lp
4.394478665996773,2.1867197079442758e-16,6.6718253823384086e-18,NIRSpec IFU g395h/f290lp
4.395143665996345,2.3922178159364526e-16,7.460363968182853e-18,NIRSpec IFU g395h/f290lp
4.395808665995917,2.3331696168351917e-16,8.106413534886892e-18,NIRSpec IFU g395h/f290lp
4.396473665995488,2.289671494455242e-16,6.899330712966629e-18,NIRSpec IFU g395h/f290lp
4.397138665995059,2.3932697766258225e-16,9.133002064239975e-18,NIRSpec IFU g395h/f290lp
4.397803665994632,2.226549489743648e-16,8.784328372778098e-18,NIRSpec IFU g395h/f290lp
4.398468665994203,2.0304486538691836e-16,7.07278101447457e-18,NIRSpec IFU g395h/f290lp
4.399133665993774,2.220798114724112e-16,5.778947198976352e-18,NIRSpec IFU g395h/f290lp
4.399798665993346,2.4189189871987086e-16,5.801627341031351e-18,NIRSpec IFU g395h/f290lp
4.400463665992918,2.539539402950451e-16,5.551532150397723e-18,NIRSpec IFU g395h/f290lp
4.401128665992489,2.4628629095037843e-16,7.52098939205262e-18,NIRSpec IFU g395h/f290lp
4.401793665992061,2.2198664002752348e-16,8.556390792423767e-18,NIRSpec IFU g395h/f290lp
4.402458665991633,1.9982621947635943e-16,7.237693867390349e-18,NIRSpec IFU g395h/f290lp
4.403123665991204,2.1749101365218344e-16,3.3459350207412092e-18,NIRSpec IFU g395h/f290lp
4.403788665990775,2.470547835148984e-16,6.11639618821119e-18,NIRSpec IFU g395h/f290lp
4.4044536659903475,2.538121091092875e-16,1.1069089501064083e-17,NIRSpec IFU g395h/f290lp
4.405118665989919,2.4462231709081666e-16,5.480625429041956e-18,NIRSpec IFU g395h/f290lp
4.40578366598949,2.4479731281405237e-16,8.760016413847162e-18,NIRSpec IFU g395h/f290lp
4.406448665989062,2.213106629674518e-16,6.547795233814166e-18,NIRSpec IFU g395h/f290lp
4.407113665988634,2.0234763506214346e-16,6.5177540587855705e-18,NIRSpec IFU g395h/f290lp
4.407778665988205,2.304814592226283e-16,1.050845141925652e-17,NIRSpec IFU g395h/f290lp
4.408443665987777,2.5592837016912615e-16,7.994932775758935e-18,NIRSpec IFU g395h/f290lp
4.409108665987349,2.640868069216529e-16,8.301822781903503e-18,NIRSpec IFU g395h/f290lp
4.40977366598692,2.5617371879930484e-16,7.943111666939386e-18,NIRSpec IFU g395h/f290lp
4.410438665986491,2.412980901330961e-16,5.650505403314654e-18,NIRSpec IFU g395h/f290lp
4.411103665986063,2.0921703891827255e-16,6.247340772649362e-18,NIRSpec IFU g395h/f290lp
4.411768665985635,2.0426647769312888e-16,4.560605100410557e-18,NIRSpec IFU g395h/f290lp
4.412433665985206,2.456209751735241e-16,1.6630082738226685e-18,NIRSpec IFU g395h/f290lp
4.413098665984778,2.6482798354624356e-16,2.5897834892853424e-18,NIRSpec IFU g395h/f290lp
4.41376366598435,2.6718787110975133e-16,4.687188645856282e-18,NIRSpec IFU g395h/f290lp
4.4144286659839205,2.51805100799262e-16,5.8445919461135145e-18,NIRSpec IFU g395h/f290lp
4.415093665983493,2.308934003129604e-16,8.612552704869779e-18,NIRSpec IFU g395h/f290lp
4.4157586659830645,2.0227345563903586e-16,9.92542210962364e-18,NIRSpec IFU g395h/f290lp
4.416423665982635,2.1400902782809901e-16,1.680837573740321e-18,NIRSpec IFU g395h/f290lp
4.417088665982207,2.4448613111548646e-16,7.137223007049411e-18,NIRSpec IFU g395h/f290lp
4.417753665981779,2.4888068518442423e-16,4.100549605482129e-18,NIRSpec IFU g395h/f290lp
4.418418665981351,2.5136544252455424e-16,4.473739104482666e-18,NIRSpec IFU g395h/f290lp
4.419083665980922,2.639266961880155e-16,2.0553679003775548e-17,NIRSpec IFU g395h/f290lp
4.419748665980494,2.3738072544837325e-16,2.3896766402422238e-17,NIRSpec IFU g395h/f290lp
4.420413665980066,2.0135450694369616e-16,1.2674148629918174e-17,NIRSpec IFU g395h/f290lp
4.421078665979636,2.0531831368028665e-16,3.671171367395897e-18,NIRSpec IFU g395h/f290lp
4.421743665979209,2.3346126268412237e-16,5.383794375120603e-18,NIRSpec IFU g395h/f290lp
4.4224086659787805,2.458157378995858e-16,6.053848938056831e-18,NIRSpec IFU g395h/f290lp
4.423073665978351,2.4639211518930715e-16,6.4579555313594874e-18,NIRSpec IFU g395h/f290lp
4.423738665977924,2.436481797891266e-16,8.665221903427603e-18,NIRSpec IFU g395h/f290lp
4.424403665977495,2.2675919543696165e-16,5.627513796701579e-18,NIRSpec IFU g395h/f290lp
4.425068665977067,1.9438037754661894e-16,6.55079992005515e-18,NIRSpec IFU g395h/f290lp
4.4257336659766375,1.9711205749638476e-16,4.992513795731802e-18,NIRSpec IFU g395h/f290lp
4.42639866597621,2.2464168259955373e-16,4.307351695492425e-18,NIRSpec IFU g395h/f290lp
4.427063665975782,2.4000245497843566e-16,5.681157139907035e-18,NIRSpec IFU g395h/f290lp
4.427728665975352,2.509380593833981e-16,4.828385245067383e-18,NIRSpec IFU g395h/f290lp
4.428393665974925,2.4867768584784295e-16,7.380543744122461e-18,NIRSpec IFU g395h/f290lp
4.429058665974496,2.1576141429774769e-16,6.712409934696853e-18,NIRSpec IFU g395h/f290lp
4.429723665974067,1.7959694216801975e-16,2.2621699033068138e-18,NIRSpec IFU g395h/f290lp
4.43038866597364,1.8776228953364318e-16,3.911434040070442e-18,NIRSpec IFU g395h/f290lp
4.431053665973211,2.156947432768057e-16,5.37083934430891e-18,NIRSpec IFU g395h/f290lp
4.431718665972783,2.3679955175601227e-16,6.36995299294163e-18,NIRSpec IFU g395h/f290lp
4.4323836659723534,2.4443070402423845e-16,4.555344759721721e-18,NIRSpec IFU g395h/f290lp
4.433048665971926,2.3703871285146577e-16,4.593408551566315e-18,NIRSpec IFU g395h/f290lp
4.4337136659714975,2.1995570272506131e-16,4.2286136087370135e-18,NIRSpec IFU g395h/f290lp
4.434378665971068,1.9492135288133553e-16,5.157976142594537e-18,NIRSpec IFU g395h/f290lp
4.435043665970641,1.800589248939863e-16,4.719594212354887e-18,NIRSpec IFU g395h/f290lp
4.435708665970212,2.0306032590650677e-16,1.3820864026889998e-17,NIRSpec IFU g395h/f290lp
4.436373665969783,2.271925392720246e-16,2.476874204645138e-17,NIRSpec IFU g395h/f290lp
4.4370386659693555,2.3807996362807965e-16,2.7344287266741823e-17,NIRSpec IFU g395h/f290lp
4.437703665968927,2.4883368046931867e-16,7.926511409788945e-18,NIRSpec IFU g395h/f290lp
4.438368665968498,2.435407535640803e-16,7.459359346849459e-18,NIRSpec IFU g395h/f290lp
4.439033665968069,2.19355983458927e-16,5.236830504508919e-18,NIRSpec IFU g395h/f290lp
4.439698665967642,1.7892829527052276e-16,6.204281542220957e-18,NIRSpec IFU g395h/f290lp
4.440363665967213,1.7344447200276075e-16,6.8935755377202544e-18,NIRSpec IFU g395h/f290lp
4.441028665966784,2.0598010566887366e-16,5.4623048379428965e-18,NIRSpec IFU g395h/f290lp
4.441693665966357,2.3052589317473573e-16,4.961422150029743e-18,NIRSpec IFU g395h/f290lp
4.442358665965928,2.482340631332171e-16,5.164685141649452e-18,NIRSpec IFU g395h/f290lp
4.443023665965499,2.476716651428173e-16,4.657100269147251e-18,NIRSpec IFU g395h/f290lp
4.443688665965071,2.32607860049154e-16,4.173557624027951e-18,NIRSpec IFU g395h/f290lp
4.444353665964643,1.958326215514016e-16,4.958896083775794e-18,NIRSpec IFU g395h/f290lp
4.445018665964214,1.6476561663028077e-16,5.058670308823563e-18,NIRSpec IFU g395h/f290lp
4.445683665963785,1.9518784902626026e-16,7.574411646638639e-18,NIRSpec IFU g395h/f290lp
4.446348665963358,2.2594874814713414e-16,5.443322046188528e-18,NIRSpec IFU g395h/f290lp
4.447013665962929,2.3765250206248115e-16,7.6736952889082e-18,NIRSpec IFU g395h/f290lp
4.4476786659625,2.430561008217163e-16,6.175850184365378e-18,NIRSpec IFU g395h/f290lp
4.4483436659620725,2.3121844131602097e-16,6.211554961413825e-18,NIRSpec IFU g395h/f290lp
4.449008665961644,2.0707474580001748e-16,5.556346325130228e-18,NIRSpec IFU g395h/f290lp
4.449673665961215,1.8096721622868312e-16,5.650160954193112e-18,NIRSpec IFU g395h/f290lp
4.450338665960787,1.6139448626420746e-16,4.5881744362628616e-18,NIRSpec IFU g395h/f290lp
4.451003665960359,1.922178649014431e-16,6.5715279648064585e-18,NIRSpec IFU g395h/f290lp
4.45166866595993,2.232705299046407e-16,6.6941727061202916e-18,NIRSpec IFU g395h/f290lp
4.452333665959502,2.265528683343888e-16,7.698576918148958e-18,NIRSpec IFU g395h/f290lp
4.452998665959074,2.2546161014823734e-16,5.253391524759379e-18,NIRSpec IFU g395h/f290lp
4.453663665958644,2.2659205818109346e-16,5.874171135545212e-18,NIRSpec IFU g395h/f290lp
4.454328665958216,2.1531794636524525e-16,8.408933110239574e-18,NIRSpec IFU g395h/f290lp
4.4549936659577885,1.7920241333580692e-16,8.556083682344477e-18,NIRSpec IFU g395h/f290lp
4.45565866595736,1.585104137563885e-16,5.864675277195255e-18,NIRSpec IFU g395h/f290lp
4.456323665956931,1.920702092900633e-16,7.007534106604465e-18,NIRSpec IFU g395h/f290lp
4.456988665956503,2.0776782262391328e-16,6.8057704961627334e-18,NIRSpec IFU g395h/f290lp
4.457653665956075,2.197936254144157e-16,7.783373988378472e-18,NIRSpec IFU g395h/f290lp
4.4583186659556455,2.258311732671932e-16,6.874074947790831e-18,NIRSpec IFU g395h/f290lp
4.458983665955218,2.2181118426808717e-16,8.450196726494593e-18,NIRSpec IFU g395h/f290lp
4.45964866595479,2.118827657949366e-16,7.55252515391511e-18,NIRSpec IFU g395h/f290lp
4.46031366595436,1.8088382088605537e-16,8.540235149900496e-18,NIRSpec IFU g395h/f290lp
4.460978665953932,1.558501861610653e-16,5.427602017168543e-18,NIRSpec IFU g395h/f290lp
4.461643665953504,1.7858665620281132e-16,5.267236087073734e-18,NIRSpec IFU g395h/f290lp
4.462308665953076,2.149129727713492e-16,5.7440289016808435e-18,NIRSpec IFU g395h/f290lp
4.462973665952647,2.33898318203071e-16,6.195842552155313e-18,NIRSpec IFU g395h/f290lp
4.463638665952219,2.375879831416765e-16,6.5824518562018425e-18,NIRSpec IFU g395h/f290lp
4.464303665951791,2.360823539277579e-16,6.664237993550349e-18,NIRSpec IFU g395h/f290lp
4.464968665951361,2.136907582557341e-16,5.846566114268733e-18,NIRSpec IFU g395h/f290lp
4.465633665950934,1.7950653985481423e-16,8.678481663025381e-18,NIRSpec IFU g395h/f290lp
4.4662986659505055,1.4875427648343907e-16,7.220914003316646e-18,NIRSpec IFU g395h/f290lp
4.466963665950076,1.6971399951787634e-16,5.919532385416889e-18,NIRSpec IFU g395h/f290lp
4.467628665949648,1.9766399696201046e-16,5.573892757911399e-18,NIRSpec IFU g395h/f290lp
4.46829366594922,2.1131652415076124e-16,5.335776201394303e-18,NIRSpec IFU g395h/f290lp
4.468958665948792,2.270096160562284e-16,6.1626484826353396e-18,NIRSpec IFU g395h/f290lp
4.469623665948363,2.297813012696662e-16,8.211285004425192e-18,NIRSpec IFU g395h/f290lp
4.470288665947935,2.1664672075723612e-16,1.0083006808224371e-17,NIRSpec IFU g395h/f290lp
4.470953665947507,1.7912793834032293e-16,1.0467829562842764e-17,NIRSpec IFU g395h/f290lp
4.471618665947077,1.4952192090048917e-16,6.8360526427559605e-18,NIRSpec IFU g395h/f290lp
4.47228366594665,1.53487693751611e-16,3.22846377192927e-18,NIRSpec IFU g395h/f290lp
4.472948665946221,1.8881957388638304e-16,2.7656226168452483e-18,NIRSpec IFU g395h/f290lp
4.473613665945792,2.1414211946020936e-16,3.418559364904562e-18,NIRSpec IFU g395h/f290lp
4.474278665945364,2.24633526581902e-16,2.4091628032977262e-17,NIRSpec IFU g395h/f290lp
4.474943665944936,2.2037507208297412e-16,6.686564473174083e-18,NIRSpec IFU g395h/f290lp
4.475608665944507,2.083811951535341e-16,5.172661217556958e-18,NIRSpec IFU g395h/f290lp
4.4762736659440785,1.9664539233165562e-16,5.375640306838019e-18,NIRSpec IFU g395h/f290lp
4.476938665943651,1.6512886083729607e-16,7.030454354899284e-18,NIRSpec IFU g395h/f290lp
4.477603665943223,1.4711146058441342e-16,2.4639872871160414e-18,NIRSpec IFU g395h/f290lp
4.478268665942793,1.8058975502106726e-16,4.085645869923517e-18,NIRSpec IFU g395h/f290lp
4.478933665942366,2.136687066316227e-16,3.8578333438901725e-18,NIRSpec IFU g395h/f290lp
4.479598665941937,2.1923909592518552e-16,5.20761081523996e-18,NIRSpec IFU g395h/f290lp
4.480263665941508,2.089154855378158e-16,4.274019260941949e-18,NIRSpec IFU g395h/f290lp
4.4809286659410805,2.084133926786802e-16,3.3968225995550175e-18,NIRSpec IFU g395h/f290lp
4.481593665940652,2.069891668219106e-16,4.425977647169746e-18,NIRSpec IFU g395h/f290lp
4.482258665940223,1.817019871965318e-16,7.324335207648453e-18,NIRSpec IFU g395h/f290lp
4.482923665939794,1.4778517153558677e-16,6.294134442367022e-18,NIRSpec IFU g395h/f290lp
4.483588665939367,1.5620194057888294e-16,3.471466810133736e-18,NIRSpec IFU g395h/f290lp
4.4842536659389385,1.810253724502721e-16,4.049089038007489e-18,NIRSpec IFU g395h/f290lp
4.484918665938509,1.9339808012155873e-16,4.676818023850622e-18,NIRSpec IFU g395h/f290lp
4.485583665938082,2.1072783502928932e-16,3.734324252083111e-18,NIRSpec IFU g395h/f290lp
4.486248665937653,2.2948467297555245e-16,1.5157261529147777e-17,NIRSpec IFU g395h/f290lp
4.486913665937224,2.2942423771141277e-16,1.723263732633137e-17,NIRSpec IFU g395h/f290lp
4.487578665936796,2.1029084937094787e-16,1.0086969788360319e-17,NIRSpec IFU g395h/f290lp
4.488243665936368,1.7500133469325273e-16,6.978803737172104e-18,NIRSpec IFU g395h/f290lp
4.488908665935939,1.3921827783928223e-16,1.6724802423166746e-17,NIRSpec IFU g395h/f290lp
4.48957366593551,1.483072867570833e-16,2.2693159077479683e-17,NIRSpec IFU g395h/f290lp
4.490238665935083,1.7765759655958792e-16,3.578753433591034e-18,NIRSpec IFU g395h/f290lp
4.490903665934654,2.043776958131088e-16,2.5999210766506618e-18,NIRSpec IFU g395h/f290lp
4.491568665934225,2.1866356649175045e-16,2.8570792608973578e-18,NIRSpec IFU g395h/f290lp
4.492233665933798,2.2561386902711365e-16,4.9578026745130115e-18,NIRSpec IFU g395h/f290lp
4.492898665933369,2.147124773816084e-16,6.075209713458662e-18,NIRSpec IFU g395h/f290lp
4.49356366593294,1.9882680259264757e-16,7.789963001793582e-18,NIRSpec IFU g395h/f290lp
4.494228665932512,1.6023089562402177e-16,8.345843628678692e-18,NIRSpec IFU g395h/f290lp
4.494893665932084,1.3037881194186237e-16,5.153123990822974e-18,NIRSpec IFU g395h/f290lp
4.495558665931655,1.5891328888730903e-16,1.6707530799063571e-18,NIRSpec IFU g395h/f290lp
4.496223665931226,1.933528678864202e-16,1.5975195956903218e-18,NIRSpec IFU g395h/f290lp
4.496888665930799,2.122582096474981e-16,5.269731490309789e-18,NIRSpec IFU g395h/f290lp
4.497553665930369,2.2106654057093277e-16,5.740744825362249e-18,NIRSpec IFU g395h/f290lp
4.498218665929941,2.232620807971075e-16,6.856466330575382e-18,NIRSpec IFU g395h/f290lp
4.4988836659295135,2.1584980922766078e-16,5.73747906210104e-18,NIRSpec IFU g395h/f290lp
4.499548665929085,1.9908384660181364e-16,2.490417574085902e-17,NIRSpec IFU g395h/f290lp
4.500213665928656,1.463048092119317e-16,2.3712459952113553e-17,NIRSpec IFU g395h/f290lp
4.500878665928228,1.2641511890283345e-16,3.900115781492576e-18,NIRSpec IFU g395h/f290lp
4.5015436659278,1.5371720254596357e-16,4.342174721131081e-18,NIRSpec IFU g395h/f290lp
4.502208665927371,1.976942331647526e-16,4.189592307235014e-18,NIRSpec IFU g395h/f290lp
4.502873665926942,2.240958517863781e-16,1.1490496025342264e-17,NIRSpec IFU g395h/f290lp
4.503538665926515,2.2989121990088116e-16,5.044509312860238e-18,NIRSpec IFU g395h/f290lp
4.504203665926085,2.226460868064692e-16,4.3761426800875525e-18,NIRSpec IFU g395h/f290lp
4.504868665925657,2.0714598529446867e-16,8.34072982265994e-18,NIRSpec IFU g395h/f290lp
4.505533665925229,1.8025906835203463e-16,9.759273025556464e-18,NIRSpec IFU g395h/f290lp
4.506198665924801,1.5228970289011648e-16,7.61238319627344e-18,NIRSpec IFU g395h/f290lp
4.506863665924372,1.2634662623777343e-16,4.044094524835475e-18,NIRSpec IFU g395h/f290lp
4.507528665923944,1.4863494627775783e-16,2.3719680497922336e-18,NIRSpec IFU g395h/f290lp
4.508193665923516,1.9347591041070144e-16,1.5365517441750109e-18,NIRSpec IFU g395h/f290lp
4.5088586659230865,2.1519057733298838e-16,2.586004179652904e-18,NIRSpec IFU g395h/f290lp
4.509523665922659,2.203126740254613e-16,1.9619230314354467e-18,NIRSpec IFU g395h/f290lp
4.5101886659222306,2.0695466229211443e-16,4.9309754382901576e-18,NIRSpec IFU g395h/f290lp
4.510853665921801,1.9256080809168704e-16,4.32919224669986e-18,NIRSpec IFU g395h/f290lp
4.511518665921373,1.9336479197439603e-16,1.892799374210183e-18,NIRSpec IFU g395h/f290lp
4.512183665920945,1.7706881623263823e-16,4.08485971431196e-18,NIRSpec IFU g395h/f290lp
4.512848665920517,1.3553012862593501e-16,5.013757524346641e-18,NIRSpec IFU g395h/f290lp
4.513513665920088,1.4051174511663774e-16,3.613896477310483e-18,NIRSpec IFU g395h/f290lp
4.51417866591966,1.795507103612206e-16,3.628766254095384e-18,NIRSpec IFU g395h/f290lp
4.514843665919232,2.0377810572406853e-16,4.978740928560116e-18,NIRSpec IFU g395h/f290lp
4.515508665918802,2.0175784687087408e-16,3.1797277302395983e-18,NIRSpec IFU g395h/f290lp
4.516173665918375,1.9230475556769546e-16,5.2763408424193845e-18,NIRSpec IFU g395h/f290lp
4.5168386659179465,2.0300446853186214e-16,2.0529068611551155e-18,NIRSpec IFU g395h/f290lp
4.517503665917517,2.089460659234214e-16,3.983331326271138e-18,NIRSpec IFU g395h/f290lp
4.518168665917089,1.9324097198203707e-16,5.793542264194831e-18,NIRSpec IFU g395h/f290lp
4.518833665916661,1.552357120262327e-16,4.89172574266769e-18,NIRSpec IFU g395h/f290lp
4.519498665916232,1.2820179243646925e-16,1.4392440163492893e-18,NIRSpec IFU g395h/f290lp
4.5201636659158035,1.583693575778845e-16,2.6897765145358215e-18,NIRSpec IFU g395h/f290lp
4.520828665915376,1.8384380007666885e-16,2.8705136767864408e-18,NIRSpec IFU g395h/f290lp
4.521493665914948,1.729544770395196e-16,6.354361277289137e-18,NIRSpec IFU g395h/f290lp
4.522158665914518,1.873034536264986e-16,5.365460150683022e-18,NIRSpec IFU g395h/f290lp
4.522823665914091,2.1615679379375326e-16,3.914753466816194e-18,NIRSpec IFU g395h/f290lp
4.523488665913662,2.1680236735123462e-16,3.3249230556806325e-18,NIRSpec IFU g395h/f290lp
4.524153665913233,1.9463625767819256e-16,5.330889678318421e-18,NIRSpec IFU g395h/f290lp
4.524818665912806,1.6793512563385944e-16,6.987327029483358e-18,NIRSpec IFU g395h/f290lp
4.525483665912377,1.331973823941894e-16,5.6176203642837136e-18,NIRSpec IFU g395h/f290lp
4.526148665911948,1.328581141729845e-16,4.6233879436663905e-18,NIRSpec IFU g395h/f290lp
4.5268136659115195,1.575333782234561e-16,4.3695357176108715e-18,NIRSpec IFU g395h/f290lp
4.527478665911092,1.765965049082251e-16,4.85164654762473e-18,NIRSpec IFU g395h/f290lp
4.5281436659106635,2.0136336089888363e-16,6.301541759053967e-18,NIRSpec IFU g395h/f290lp
4.528808665910234,2.1227493277560475e-16,4.885568263980612e-18,NIRSpec IFU g395h/f290lp
4.529473665909807,2.1436738335357097e-16,4.413980416644594e-18,NIRSpec IFU g395h/f290lp
4.530138665909378,2.1254402911082354e-16,3.732613122063723e-18,NIRSpec IFU g395h/f290lp
4.530803665908949,1.949903121511141e-16,4.010382428350974e-18,NIRSpec IFU g395h/f290lp
4.531468665908521,1.6115544787212952e-16,3.83559662673723e-18,NIRSpec IFU g395h/f290lp
4.532133665908093,1.2100101742537463e-16,3.1330041471727807e-18,NIRSpec IFU g395h/f290lp
4.532798665907664,1.2831478459620287e-16,4.884071079219818e-18,NIRSpec IFU g395h/f290lp
4.533463665907235,1.637172091487191e-16,6.318441026998906e-18,NIRSpec IFU g395h/f290lp
4.534128665906808,1.9325428233872092e-16,6.32269727758039e-18,NIRSpec IFU g395h/f290lp
4.5347936659063794,2.0894288143793578e-16,8.231884888073273e-18,NIRSpec IFU g395h/f290lp
4.53545866590595,2.241946472092843e-16,7.607346177018347e-18,NIRSpec IFU g395h/f290lp
4.536123665905523,2.2141559202167704e-16,6.363768388315452e-18,NIRSpec IFU g395h/f290lp
4.536788665905094,2.086444294816652e-16,4.908328163430904e-18,NIRSpec IFU g395h/f290lp
4.537453665904665,1.9385545536050156e-16,3.702008527356766e-18,NIRSpec IFU g395h/f290lp
4.538118665904237,1.5602879035829576e-16,2.4615742753141138e-18,NIRSpec IFU g395h/f290lp
4.538783665903809,1.247976354802338e-16,3.1861939335655526e-18,NIRSpec IFU g395h/f290lp
4.53944866590338,1.4872040910623995e-16,1.019905033663748e-17,NIRSpec IFU g395h/f290lp
4.540113665902951,1.9153502070823827e-16,6.660277534332915e-18,NIRSpec IFU g395h/f290lp
4.540778665902524,2.109720781265707e-16,3.721206694922862e-18,NIRSpec IFU g395h/f290lp
4.5414436659020945,2.129480472100045e-16,5.997658596712328e-18,NIRSpec IFU g395h/f290lp
4.542108665901666,2.1936891461635113e-16,8.012291881755494e-18,NIRSpec IFU g395h/f290lp
4.5427736659012385,2.1620341129428268e-16,4.943569745056628e-18,NIRSpec IFU g395h/f290lp
4.54343866590081,2.0685381973989878e-16,4.704146363225847e-18,NIRSpec IFU g395h/f290lp
4.544103665900381,1.7953504558625146e-16,2.8411191076179156e-18,NIRSpec IFU g395h/f290lp
4.544768665899953,1.3902521396648955e-16,5.021012934067698e-18,NIRSpec IFU g395h/f290lp
4.545433665899525,1.1807382952149309e-16,3.644925939513782e-18,NIRSpec IFU g395h/f290lp
4.546098665899096,1.4231315800957958e-16,4.6378398195334684e-18,NIRSpec IFU g395h/f290lp
4.546763665898667,1.8600280099022564e-16,6.1479499660585536e-18,NIRSpec IFU g395h/f290lp
4.54742866589824,2.0092694584383559e-16,5.090104286445109e-18,NIRSpec IFU g395h/f290lp
4.54809366589781,1.9998135728037166e-16,5.925565787002031e-18,NIRSpec IFU g395h/f290lp
4.548758665897382,2.0285350307593482e-16,5.8866877653000865e-18,NIRSpec IFU g395h/f290lp
4.5494236658969545,2.131144956555131e-16,6.195732404794768e-18,NIRSpec IFU g395h/f290lp
4.550088665896526,2.0059138094756172e-16,4.3917149629755136e-18,NIRSpec IFU g395h/f290lp
4.550753665896097,1.7445962385386872e-16,3.618283315963075e-18,NIRSpec IFU g395h/f290lp
4.551418665895669,1.480859202999604e-16,2.5684214524927787e-18,NIRSpec IFU g395h/f290lp
4.552083665895241,1.249041636078997e-16,4.051854929811103e-18,NIRSpec IFU g395h/f290lp
4.5527486658948115,1.3710897061037695e-16,3.8406586524105694e-18,NIRSpec IFU g395h/f290lp
4.553413665894384,1.7839147543711725e-16,4.829844859288058e-18,NIRSpec IFU g395h/f290lp
4.554078665893956,1.9584295855271758e-16,4.211342634706375e-18,NIRSpec IFU g395h/f290lp
4.554743665893526,2.11686938091077e-16,4.472868234353791e-18,NIRSpec IFU g395h/f290lp
4.555408665893098,2.1851791958192598e-16,5.2509236043894186e-18,NIRSpec IFU g395h/f290lp
4.55607366589267,2.0249347347254912e-16,5.350882022210617e-18,NIRSpec IFU g395h/f290lp
4.556738665892242,1.797217493497842e-16,4.887779248337866e-18,NIRSpec IFU g395h/f290lp
4.557403665891813,1.76902594683647e-16,4.601805378529018e-18,NIRSpec IFU g395h/f290lp
4.558068665891385,1.6790197907763508e-16,3.197130826568935e-18,NIRSpec IFU g395h/f290lp
4.558733665890957,1.3326340149821102e-16,3.2483512193345687e-18,NIRSpec IFU g395h/f290lp
4.5593986658905274,1.2227410271359194e-16,2.5592651442678053e-18,NIRSpec IFU g395h/f290lp
4.560063665890099,1.6075252558445737e-16,3.925724540660879e-18,NIRSpec IFU g395h/f290lp
4.5607286658896715,2.0180098840388253e-16,4.302376621779867e-18,NIRSpec IFU g395h/f290lp
4.561393665889242,2.121577147696787e-16,5.482089963682775e-18,NIRSpec IFU g395h/f290lp
4.562058665888814,2.0074064006882115e-16,3.258721459571309e-18,NIRSpec IFU g395h/f290lp
4.562723665888386,1.786133999109291e-16,2.2195712878620577e-18,NIRSpec IFU g395h/f290lp
4.563388665887957,1.8329051496121097e-16,2.307172091842262e-18,NIRSpec IFU g395h/f290lp
